https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ADA,Volume USDT,tradecount
1608548400000,2020-12-21 11:00:00,ADA/USDT,0.15146000,0.15389000,0.15014000,0.15102000,40741562.90000000,6211131.11110200,14544
1608544800000,2020-12-21 10:00:00,ADA/USDT,0.15921000,0.15946000,0.15074000,0.15150000,68511741.10000000,10526905.91663300,26239
1608541200000,2020-12-21 09:00:00,ADA/USDT,0.16000000,0.16092000,0.15784000,0.15922000,22601395.70000000,3604024.61443000,9448
1608537600000,2020-12-21 08:00:00,ADA/USDT,0.16321000,0.16350000,0.15989000,0.15996000,16879971.60000000,2723722.13573700,6838
1608534000000,2020-12-21 07:00:00,ADA/USDT,0.16412000,0.16426000,0.16159000,0.16322000,17779313.70000000,2901772.45046000,5473
1608530400000,2020-12-21 06:00:00,ADA/USDT,0.16428000,0.16437000,0.16293000,0.16411000,13660789.10000000,2237450.28104500,4288
1608526800000,2020-12-21 05:00:00,ADA/USDT,0.16471000,0.16536000,0.16400000,0.16428000,10952580.40000000,1799886.52850300,3797
1608523200000,2020-12-21 04:00:00,ADA/USDT,0.16215000,0.16714000,0.16200000,0.16462000,28867457.30000000,4754682.45532500,9417
1608519600000,2020-12-21 03:00:00,ADA/USDT,0.16244000,0.16335000,0.16113000,0.16217000,10724179.80000000,1740113.57390700,4814
1608516000000,2020-12-21 02:00:00,ADA/USDT,0.16260000,0.16332000,0.16193000,0.16246000,12903027.40000000,2099079.39473800,4659
1608512400000,2020-12-21 01:00:00,ADA/USDT,0.16298000,0.16329000,0.16231000,0.16260000,9754481.30000000,1587457.66747100,4919
1608508800000,2020-12-21 00:00:00,ADA/USDT,0.16196000,0.16456000,0.16016000,0.16300000,20140009.70000000,3281507.96877700,8191
1608505200000,2020-12-20 23:00:00,ADA/USDT,0.16144000,0.16267000,0.16093000,0.16201000,12446602.70000000,2012767.08814200,5595
1608501600000,2020-12-20 22:00:00,ADA/USDT,0.16307000,0.16338000,0.15600000,0.16142000,51123605.90000000,8171598.97829900,19907
1608498000000,2020-12-20 21:00:00,ADA/USDT,0.16834000,0.16900000,0.16306000,0.16312000,36515369.60000000,6055130.63805400,13942
1608494400000,2020-12-20 20:00:00,ADA/USDT,0.16505000,0.16846000,0.16481000,0.16835000,20403792.80000000,3402782.48705900,7940
1608490800000,2020-12-20 19:00:00,ADA/USDT,0.16611000,0.16629000,0.16476000,0.16509000,6280622.50000000,1038381.93803900,3139
1608487200000,2020-12-20 18:00:00,ADA/USDT,0.16583000,0.16655000,0.16515000,0.16610000,7193134.70000000,1192305.99041900,3319
1608483600000,2020-12-20 17:00:00,ADA/USDT,0.16695000,0.16742000,0.16549000,0.16580000,9959225.60000000,1657999.21202600,3944
1608480000000,2020-12-20 16:00:00,ADA/USDT,0.16649000,0.16780000,0.16542000,0.16700000,16761710.80000000,2794504.54910400,7041
1608476400000,2020-12-20 15:00:00,ADA/USDT,0.16462000,0.16717000,0.16452000,0.16649000,17465955.40000000,2905626.61837300,6289
1608472800000,2020-12-20 14:00:00,ADA/USDT,0.16362000,0.16536000,0.16354000,0.16465000,10158191.10000000,1672201.59691800,4314
1608469200000,2020-12-20 13:00:00,ADA/USDT,0.16336000,0.16395000,0.16166000,0.16363000,11512840.00000000,1874071.48191800,4765
1608465600000,2020-12-20 12:00:00,ADA/USDT,0.16464000,0.16535000,0.16234000,0.16336000,15434191.80000000,2528001.45602000,6685
1608462000000,2020-12-20 11:00:00,ADA/USDT,0.16426000,0.16515000,0.16406000,0.16464000,8315408.10000000,1369574.61594300,3400
1608458400000,2020-12-20 10:00:00,ADA/USDT,0.16645000,0.16660000,0.16382000,0.16420000,10824245.10000000,1790775.67738100,4835
1608454800000,2020-12-20 09:00:00,ADA/USDT,0.16686000,0.16863000,0.16611000,0.16639000,14639247.60000000,2450430.74019800,6065
1608451200000,2020-12-20 08:00:00,ADA/USDT,0.16637000,0.16730000,0.16544000,0.16690000,13721679.50000000,2284142.54285300,5909
1608447600000,2020-12-20 07:00:00,ADA/USDT,0.16442000,0.16642000,0.16359000,0.16637000,9890626.40000000,1631512.99988000,4530
1608444000000,2020-12-20 06:00:00,ADA/USDT,0.16355000,0.16490000,0.16323000,0.16442000,7682981.80000000,1262006.88374900,3218
1608440400000,2020-12-20 05:00:00,ADA/USDT,0.16317000,0.16423000,0.16271000,0.16356000,7052733.50000000,1151529.35219500,3492
1608436800000,2020-12-20 04:00:00,ADA/USDT,0.16255000,0.16331000,0.16101000,0.16317000,10541948.10000000,1706127.54867200,5265
1608433200000,2020-12-20 03:00:00,ADA/USDT,0.16285000,0.16352000,0.16202000,0.16260000,5327208.70000000,866985.01497100,2600
1608429600000,2020-12-20 02:00:00,ADA/USDT,0.16350000,0.16377000,0.16240000,0.16298000,4748664.70000000,774642.42708700,2898
1608426000000,2020-12-20 01:00:00,ADA/USDT,0.16367000,0.16427000,0.16294000,0.16347000,7193812.90000000,1177312.88440200,3943
1608422400000,2020-12-20 00:00:00,ADA/USDT,0.16421000,0.16423000,0.16205000,0.16366000,21498685.90000000,3506194.88708400,7378
1608418800000,2020-12-19 23:00:00,ADA/USDT,0.16721000,0.16721000,0.16330000,0.16433000,24664894.20000000,4066403.21197800,8676
1608415200000,2020-12-19 22:00:00,ADA/USDT,0.16767000,0.16767000,0.16667000,0.16720000,7277468.00000000,1216871.25285500,3598
1608411600000,2020-12-19 21:00:00,ADA/USDT,0.16734000,0.16810000,0.16661000,0.16766000,8356426.60000000,1398157.77785900,4457
1608408000000,2020-12-19 20:00:00,ADA/USDT,0.16702000,0.16778000,0.16652000,0.16734000,11779981.80000000,1969864.03032900,5669
1608404400000,2020-12-19 19:00:00,ADA/USDT,0.16734000,0.16757000,0.16570000,0.16702000,10365513.30000000,1726109.83375200,4975
1608400800000,2020-12-19 18:00:00,ADA/USDT,0.16794000,0.16833000,0.16619000,0.16732000,14297135.60000000,2388192.50623300,6222
1608397200000,2020-12-19 17:00:00,ADA/USDT,0.16943000,0.17050000,0.16769000,0.16794000,21385314.40000000,3614643.91360500,8157
1608393600000,2020-12-19 16:00:00,ADA/USDT,0.16872000,0.17010000,0.16800000,0.16943000,30176440.30000000,5105103.59386100,11610
1608390000000,2020-12-19 15:00:00,ADA/USDT,0.16887000,0.16981000,0.16751000,0.16873000,17706485.80000000,2989266.24183800,7576
1608386400000,2020-12-19 14:00:00,ADA/USDT,0.16952000,0.17082000,0.16744000,0.16888000,31961203.80000000,5415380.66538800,12070
1608382800000,2020-12-19 13:00:00,ADA/USDT,0.16975000,0.17009000,0.16877000,0.16952000,16517901.50000000,2799993.17038100,5898
1608379200000,2020-12-19 12:00:00,ADA/USDT,0.16738000,0.17018000,0.16738000,0.16976000,17545373.40000000,2969668.30842100,7089
1608375600000,2020-12-19 11:00:00,ADA/USDT,0.16839000,0.16868000,0.16694000,0.16740000,10478575.80000000,1759906.84382000,4365
1608372000000,2020-12-19 10:00:00,ADA/USDT,0.16697000,0.16866000,0.16696000,0.16837000,12904635.70000000,2167658.16048900,4831
1608368400000,2020-12-19 09:00:00,ADA/USDT,0.16716000,0.16795000,0.16681000,0.16696000,11695379.00000000,1959199.25579400,4273
1608364800000,2020-12-19 08:00:00,ADA/USDT,0.16593000,0.16740000,0.16565000,0.16711000,13605677.60000000,2264990.90421800,5165
1608361200000,2020-12-19 07:00:00,ADA/USDT,0.16533000,0.16663000,0.16500000,0.16599000,8302257.30000000,1378308.90483500,3149
1608357600000,2020-12-19 06:00:00,ADA/USDT,0.16670000,0.16673000,0.16491000,0.16530000,8213015.90000000,1361813.61573900,3235
1608354000000,2020-12-19 05:00:00,ADA/USDT,0.16693000,0.16731000,0.16554000,0.16663000,11259610.00000000,1874491.39930700,4835
1608350400000,2020-12-19 04:00:00,ADA/USDT,0.16552000,0.16699000,0.16520000,0.16689000,12648895.60000000,2101181.49664800,5011
1608346800000,2020-12-19 03:00:00,ADA/USDT,0.16516000,0.16592000,0.16438000,0.16551000,10276647.50000000,1696881.98911300,4733
1608343200000,2020-12-19 02:00:00,ADA/USDT,0.16372000,0.16523000,0.16347000,0.16517000,9270565.10000000,1521730.07139700,4135
1608339600000,2020-12-19 01:00:00,ADA/USDT,0.16368000,0.16464000,0.16286000,0.16371000,11404421.80000000,1866623.29280000,4467
1608336000000,2020-12-19 00:00:00,ADA/USDT,0.16502000,0.16546000,0.16358000,0.16372000,9947321.90000000,1636057.96375300,3811
1608332400000,2020-12-18 23:00:00,ADA/USDT,0.16461000,0.16512000,0.16355000,0.16502000,7819081.80000000,1284076.58602700,3427
1608328800000,2020-12-18 22:00:00,ADA/USDT,0.16389000,0.16500000,0.16280000,0.16466000,9279959.20000000,1523439.62802900,3575
1608325200000,2020-12-18 21:00:00,ADA/USDT,0.16260000,0.16562000,0.16259000,0.16390000,16980244.10000000,2791729.24537800,6419
1608321600000,2020-12-18 20:00:00,ADA/USDT,0.16244000,0.16296000,0.16101000,0.16268000,6774233.50000000,1099097.48312200,2742
1608318000000,2020-12-18 19:00:00,ADA/USDT,0.16332000,0.16333000,0.16159000,0.16242000,8536887.70000000,1386834.58077800,2902
1608314400000,2020-12-18 18:00:00,ADA/USDT,0.16336000,0.16366000,0.16229000,0.16329000,7634698.00000000,1245521.74774700,3353
1608310800000,2020-12-18 17:00:00,ADA/USDT,0.16198000,0.16362000,0.16168000,0.16332000,11905539.70000000,1937732.99903700,4544
1608307200000,2020-12-18 16:00:00,ADA/USDT,0.16050000,0.16229000,0.15957000,0.16195000,19313688.80000000,3114740.59104800,6281
1608303600000,2020-12-18 15:00:00,ADA/USDT,0.16190000,0.16215000,0.16001000,0.16051000,23616622.90000000,3807630.14073700,6775
1608300000000,2020-12-18 14:00:00,ADA/USDT,0.16250000,0.16393000,0.15956000,0.16195000,45070851.70000000,7273263.99920600,15450
1608296400000,2020-12-18 13:00:00,ADA/USDT,0.16647000,0.16689000,0.16231000,0.16250000,20411945.60000000,3368106.29245700,7495
1608292800000,2020-12-18 12:00:00,ADA/USDT,0.16645000,0.16758000,0.16508000,0.16648000,12836893.90000000,2138081.33474200,5408
1608289200000,2020-12-18 11:00:00,ADA/USDT,0.16704000,0.16717000,0.16505000,0.16641000,18019864.60000000,2992865.51412800,7002
1608285600000,2020-12-18 10:00:00,ADA/USDT,0.16907000,0.16942000,0.16637000,0.16705000,14726761.60000000,2469878.10071200,6479
1608282000000,2020-12-18 09:00:00,ADA/USDT,0.16827000,0.16915000,0.16684000,0.16904000,11414718.70000000,1915895.64427500,4898
1608278400000,2020-12-18 08:00:00,ADA/USDT,0.16699000,0.16942000,0.16622000,0.16828000,21622859.10000000,3633477.46009300,7576
1608274800000,2020-12-18 07:00:00,ADA/USDT,0.16596000,0.16695000,0.16514000,0.16695000,10727051.70000000,1778423.83923400,3467
1608271200000,2020-12-18 06:00:00,ADA/USDT,0.16738000,0.16820000,0.16546000,0.16600000,13623021.50000000,2273336.80497300,5070
1608267600000,2020-12-18 05:00:00,ADA/USDT,0.16514000,0.16760000,0.16482000,0.16736000,11430865.10000000,1898646.76856500,4660
1608264000000,2020-12-18 04:00:00,ADA/USDT,0.16542000,0.16639000,0.16401000,0.16512000,12460760.50000000,2060549.60873900,4887
1608260400000,2020-12-18 03:00:00,ADA/USDT,0.16511000,0.16627000,0.16413000,0.16542000,16252111.50000000,2685597.55335600,4854
1608256800000,2020-12-18 02:00:00,ADA/USDT,0.16325000,0.16709000,0.16308000,0.16513000,24347345.10000000,4024212.69766300,8467
1608253200000,2020-12-18 01:00:00,ADA/USDT,0.16168000,0.16533000,0.16034000,0.16323000,26665259.10000000,4358719.91684500,9707
1608249600000,2020-12-18 00:00:00,ADA/USDT,0.16339000,0.16376000,0.15821000,0.16171000,33117441.60000000,5318987.60522800,10129
1608246000000,2020-12-17 23:00:00,ADA/USDT,0.16464000,0.16505000,0.16190000,0.16336000,21398636.10000000,3493719.14509000,5813
1608242400000,2020-12-17 22:00:00,ADA/USDT,0.16433000,0.16568000,0.16390000,0.16461000,13694526.20000000,2257874.13492400,3986
1608238800000,2020-12-17 21:00:00,ADA/USDT,0.16435000,0.16497000,0.16052000,0.16434000,28038929.00000000,4574896.65695100,7092
1608235200000,2020-12-17 20:00:00,ADA/USDT,0.16559000,0.16711000,0.16167000,0.16444000,33537723.20000000,5521101.96353200,8575
1608231600000,2020-12-17 19:00:00,ADA/USDT,0.16822000,0.16993000,0.16468000,0.16560000,31671662.50000000,5303687.22370200,8588
1608228000000,2020-12-17 18:00:00,ADA/USDT,0.16726000,0.17056000,0.16125000,0.16816000,68957371.10000000,11487960.20320900,20251
1608224400000,2020-12-17 17:00:00,ADA/USDT,0.17502000,0.17529000,0.16716000,0.16744000,36181692.40000000,6248255.57769300,12217
1608220800000,2020-12-17 16:00:00,ADA/USDT,0.17046000,0.17628000,0.16983000,0.17504000,65437641.10000000,11319537.75002200,19611
1608217200000,2020-12-17 15:00:00,ADA/USDT,0.17045000,0.17119000,0.16914000,0.17047000,19088327.30000000,3247546.47154900,5202
1608213600000,2020-12-17 14:00:00,ADA/USDT,0.16880000,0.17141000,0.16784000,0.17050000,26164888.80000000,4453602.96347900,8731
1608210000000,2020-12-17 13:00:00,ADA/USDT,0.17007000,0.17165000,0.16713000,0.16872000,30201476.40000000,5120478.14061600,10028
1608206400000,2020-12-17 12:00:00,ADA/USDT,0.16947000,0.17067000,0.16851000,0.17010000,24028432.10000000,4081670.59573000,7046
1608202800000,2020-12-17 11:00:00,ADA/USDT,0.17290000,0.17299000,0.16825000,0.16947000,28610245.80000000,4873072.61155600,9202
1608199200000,2020-12-17 10:00:00,ADA/USDT,0.16369000,0.17381000,0.16362000,0.17294000,84000682.90000000,14311029.41624200,25870
1608195600000,2020-12-17 09:00:00,ADA/USDT,0.16663000,0.16686000,0.16057000,0.16369000,71048405.30000000,11665311.85439900,21273
1608192000000,2020-12-17 08:00:00,ADA/USDT,0.16715000,0.16826000,0.16651000,0.16669000,21735101.10000000,3632979.95601000,7000
1608188400000,2020-12-17 07:00:00,ADA/USDT,0.16690000,0.16789000,0.16639000,0.16716000,10314481.80000000,1724863.49084200,3685
1608184800000,2020-12-17 06:00:00,ADA/USDT,0.16734000,0.16845000,0.16576000,0.16696000,17981679.30000000,3006475.62689100,6112
1608181200000,2020-12-17 05:00:00,ADA/USDT,0.16622000,0.16760000,0.16620000,0.16731000,12746518.30000000,2126893.31206800,4266
1608177600000,2020-12-17 04:00:00,ADA/USDT,0.16580000,0.16696000,0.16570000,0.16621000,13760469.90000000,2288186.48324800,3884
1608174000000,2020-12-17 03:00:00,ADA/USDT,0.16842000,0.16948000,0.16497000,0.16578000,28581106.40000000,4773252.32518300,9689
1608170400000,2020-12-17 02:00:00,ADA/USDT,0.16835000,0.16954000,0.16798000,0.16844000,14766642.50000000,2488687.61635300,4664
1608166800000,2020-12-17 01:00:00,ADA/USDT,0.16801000,0.17008000,0.16725000,0.16835000,22820660.10000000,3851636.09061600,8337
1608163200000,2020-12-17 00:00:00,ADA/USDT,0.16806000,0.17099000,0.16638000,0.16793000,45573414.30000000,7690146.12741700,12575
1608159600000,2020-12-16 23:00:00,ADA/USDT,0.16696000,0.16844000,0.16473000,0.16814000,31048809.00000000,5177833.42752800,9362
1608156000000,2020-12-16 22:00:00,ADA/USDT,0.16601000,0.16700000,0.16587000,0.16695000,22017112.90000000,3669901.42995200,6773
1608152400000,2020-12-16 21:00:00,ADA/USDT,0.16604000,0.16700000,0.16442000,0.16608000,24949379.70000000,4139132.83413200,13975
1608148800000,2020-12-16 20:00:00,ADA/USDT,0.16377000,0.16632000,0.16344000,0.16603000,24140945.80000000,3990423.31771500,8358
1608145200000,2020-12-16 19:00:00,ADA/USDT,0.16262000,0.16431000,0.16248000,0.16376000,11112927.50000000,1816049.39298600,4658
1608141600000,2020-12-16 18:00:00,ADA/USDT,0.16203000,0.16345000,0.16156000,0.16262000,14490375.40000000,2358501.99061400,5150
1608138000000,2020-12-16 17:00:00,ADA/USDT,0.16361000,0.16435000,0.16088000,0.16203000,28932321.70000000,4697948.40455300,9621
1608134400000,2020-12-16 16:00:00,ADA/USDT,0.16195000,0.16400000,0.16190000,0.16362000,24259126.20000000,3957470.75981900,9680
1608130800000,2020-12-16 15:00:00,ADA/USDT,0.16366000,0.16394000,0.16123000,0.16196000,27318017.80000000,4435108.33484100,9386
1608127200000,2020-12-16 14:00:00,ADA/USDT,0.15927000,0.16500000,0.15875000,0.16351000,98762449.00000000,15969295.10324800,27387
1608123600000,2020-12-16 13:00:00,ADA/USDT,0.15188000,0.15951000,0.15169000,0.15928000,33355991.80000000,5162191.79959500,11433
1608120000000,2020-12-16 12:00:00,ADA/USDT,0.15300000,0.15333000,0.15153000,0.15189000,12882719.10000000,1967427.43119700,4764
1608116400000,2020-12-16 11:00:00,ADA/USDT,0.15420000,0.15440000,0.15246000,0.15299000,16674063.10000000,2554439.30242300,5896
1608112800000,2020-12-16 10:00:00,ADA/USDT,0.15301000,0.15466000,0.15286000,0.15419000,20867833.20000000,3212162.52200500,7672
1608109200000,2020-12-16 09:00:00,ADA/USDT,0.15236000,0.15315000,0.15182000,0.15301000,8683093.10000000,1323844.93046300,3511
1608105600000,2020-12-16 08:00:00,ADA/USDT,0.15172000,0.15240000,0.15082000,0.15237000,4652717.60000000,704993.20960200,2243
1608102000000,2020-12-16 07:00:00,ADA/USDT,0.15262000,0.15273000,0.15153000,0.15172000,8602215.20000000,1307067.66177900,3085
1608098400000,2020-12-16 06:00:00,ADA/USDT,0.15067000,0.15298000,0.15043000,0.15263000,9271797.30000000,1407813.11584000,3747
1608094800000,2020-12-16 05:00:00,ADA/USDT,0.15048000,0.15128000,0.15043000,0.15065000,4344708.50000000,655569.45575500,2117
1608091200000,2020-12-16 04:00:00,ADA/USDT,0.15026000,0.15101000,0.14976000,0.15045000,5710841.70000000,859270.83567500,2641
1608087600000,2020-12-16 03:00:00,ADA/USDT,0.15116000,0.15138000,0.15019000,0.15032000,6529540.60000000,984792.44583500,2960
1608084000000,2020-12-16 02:00:00,ADA/USDT,0.15037000,0.15162000,0.15000000,0.15114000,8986837.40000000,1357171.34176200,3485
1608080400000,2020-12-16 01:00:00,ADA/USDT,0.15225000,0.15248000,0.14903000,0.15033000,27530024.20000000,4150593.70882400,8376
1608076800000,2020-12-16 00:00:00,ADA/USDT,0.15385000,0.15405000,0.15121000,0.15226000,21152178.90000000,3224714.06315800,7586
1608073200000,2020-12-15 23:00:00,ADA/USDT,0.15495000,0.15507000,0.15333000,0.15381000,6933988.00000000,1068880.89090000,2978
1608069600000,2020-12-15 22:00:00,ADA/USDT,0.15509000,0.15552000,0.15464000,0.15491000,4459615.00000000,691733.90601000,2074
1608066000000,2020-12-15 21:00:00,ADA/USDT,0.15671000,0.15684000,0.15459000,0.15505000,11728286.60000000,1822684.99880200,4702
1608062400000,2020-12-15 20:00:00,ADA/USDT,0.15608000,0.15687000,0.15577000,0.15671000,6981179.30000000,1092343.05398300,3235
1608058800000,2020-12-15 19:00:00,ADA/USDT,0.15531000,0.15645000,0.15514000,0.15608000,7016432.90000000,1092744.19691700,3275
1608055200000,2020-12-15 18:00:00,ADA/USDT,0.15526000,0.15591000,0.15500000,0.15530000,6674576.20000000,1037543.93198600,3051
1608051600000,2020-12-15 17:00:00,ADA/USDT,0.15445000,0.15548000,0.15440000,0.15525000,4876996.50000000,755690.41917800,2450
1608048000000,2020-12-15 16:00:00,ADA/USDT,0.15420000,0.15510000,0.15335000,0.15448000,11473545.30000000,1771247.89454900,4525
1608044400000,2020-12-15 15:00:00,ADA/USDT,0.15341000,0.15439000,0.15340000,0.15420000,8935015.60000000,1374155.01764200,3024
1608040800000,2020-12-15 14:00:00,ADA/USDT,0.15410000,0.15446000,0.15300000,0.15343000,12736961.50000000,1956383.56964300,4761
1608037200000,2020-12-15 13:00:00,ADA/USDT,0.15318000,0.15418000,0.15318000,0.15409000,8384144.60000000,1289550.74513500,3398
1608033600000,2020-12-15 12:00:00,ADA/USDT,0.15405000,0.15483000,0.15308000,0.15315000,9387067.70000000,1444983.25692500,4392
1608030000000,2020-12-15 11:00:00,ADA/USDT,0.15549000,0.15549000,0.15372000,0.15406000,12044460.20000000,1861701.12336700,4943
1608026400000,2020-12-15 10:00:00,ADA/USDT,0.15443000,0.15565000,0.15261000,0.15548000,22832951.20000000,3523054.65724200,7965
1608022800000,2020-12-15 09:00:00,ADA/USDT,0.15461000,0.15463000,0.15271000,0.15441000,15764676.00000000,2424301.12898100,9486
1608019200000,2020-12-15 08:00:00,ADA/USDT,0.15556000,0.15560000,0.15437000,0.15462000,8326360.00000000,1291553.03995800,3012
1608015600000,2020-12-15 07:00:00,ADA/USDT,0.15567000,0.15583000,0.15471000,0.15554000,6605875.00000000,1025674.83888700,2493
1608012000000,2020-12-15 06:00:00,ADA/USDT,0.15516000,0.15577000,0.15472000,0.15566000,10340364.90000000,1605950.44454600,3117
1608008400000,2020-12-15 05:00:00,ADA/USDT,0.15504000,0.15628000,0.15350000,0.15516000,27594698.70000000,4267492.73137300,8085
1608004800000,2020-12-15 04:00:00,ADA/USDT,0.15885000,0.15898000,0.15466000,0.15495000,22800907.40000000,3576468.62712600,7647
1608001200000,2020-12-15 03:00:00,ADA/USDT,0.15933000,0.15969000,0.15865000,0.15889000,5768735.30000000,917805.14738500,2625
1607997600000,2020-12-15 02:00:00,ADA/USDT,0.15905000,0.16000000,0.15905000,0.15930000,10615514.10000000,1693718.47860400,4614
1607994000000,2020-12-15 01:00:00,ADA/USDT,0.15931000,0.15967000,0.15809000,0.15900000,9882594.50000000,1568154.47558500,4045
