https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EOS,Volume USDT,tradecount
1608627600000,2020-12-22 09:00:00,EOS/USDT,2.83230000,2.85560000,2.82260000,2.85470000,929108.53000000,2637120.13157000,5753
1608624000000,2020-12-22 08:00:00,EOS/USDT,2.83750000,2.85180000,2.77100000,2.83230000,2111520.13000000,5935400.49278100,12319
1608620400000,2020-12-22 07:00:00,EOS/USDT,2.85040000,2.86290000,2.81510000,2.83750000,1692615.54000000,4805074.87263400,8807
1608616800000,2020-12-22 06:00:00,EOS/USDT,2.86060000,2.87080000,2.82730000,2.84950000,1271274.16000000,3621811.90330400,7540
1608613200000,2020-12-22 05:00:00,EOS/USDT,2.91350000,2.91410000,2.84650000,2.85990000,1275946.55000000,3671996.11766900,8612
1608609600000,2020-12-22 04:00:00,EOS/USDT,2.90270000,2.92650000,2.90250000,2.91380000,637248.11000000,1858362.40507300,4129
1608606000000,2020-12-22 03:00:00,EOS/USDT,2.93080000,2.93110000,2.89820000,2.90280000,689251.42000000,2005789.43553800,4744
1608602400000,2020-12-22 02:00:00,EOS/USDT,2.88650000,2.93410000,2.88530000,2.93070000,551552.12000000,1607507.14763900,3614
1608598800000,2020-12-22 01:00:00,EOS/USDT,2.89300000,2.91290000,2.87650000,2.88640000,1791156.42000000,5182910.78266300,11293
1608595200000,2020-12-22 00:00:00,EOS/USDT,2.92920000,2.95230000,2.89040000,2.89330000,1051616.73000000,3071562.24312400,6533
1608591600000,2020-12-21 23:00:00,EOS/USDT,2.97850000,2.98360000,2.92440000,2.92880000,718963.25000000,2124977.98797300,4040
1608588000000,2020-12-21 22:00:00,EOS/USDT,2.95880000,2.98010000,2.95140000,2.97910000,388977.38000000,1154023.80715700,2003
1608584400000,2020-12-21 21:00:00,EOS/USDT,2.91290000,2.96340000,2.90400000,2.96040000,423360.60000000,1243693.86622900,2598
1608580800000,2020-12-21 20:00:00,EOS/USDT,2.92720000,2.93290000,2.90210000,2.91290000,695970.09000000,2029690.52591500,3419
1608577200000,2020-12-21 19:00:00,EOS/USDT,2.95940000,2.98480000,2.92010000,2.92670000,967573.31000000,2847530.99288500,3596
1608573600000,2020-12-21 18:00:00,EOS/USDT,2.97490000,2.97500000,2.93290000,2.95870000,585942.35000000,1732141.31818800,3829
1608559200000,2020-12-21 14:00:00,EOS/USDT,2.97790000,2.97790000,2.97790000,2.97790000,0.00000000,0.00000000,0
1608555600000,2020-12-21 13:00:00,EOS/USDT,2.95480000,2.98760000,2.94860000,2.97790000,533728.21000000,1586374.54723400,3146
1608552000000,2020-12-21 12:00:00,EOS/USDT,2.98910000,2.98930000,2.91000000,2.95480000,2759308.87000000,8125780.92837900,16195
1608548400000,2020-12-21 11:00:00,EOS/USDT,2.98370000,3.02800000,2.96990000,2.98950000,1983894.67000000,5966202.47208400,12283
1608544800000,2020-12-21 10:00:00,EOS/USDT,3.07770000,3.09200000,2.96090000,2.98370000,4523016.93000000,13644988.32418600,27658
1608541200000,2020-12-21 09:00:00,EOS/USDT,3.10010000,3.12000000,3.05800000,3.07860000,1990891.73000000,6150999.01604400,13193
1608537600000,2020-12-21 08:00:00,EOS/USDT,3.19290000,3.19770000,3.09270000,3.09920000,2349908.11000000,7357821.72191000,13911
1608534000000,2020-12-21 07:00:00,EOS/USDT,3.19220000,3.20710000,3.18310000,3.19300000,719487.92000000,2298573.63139700,4874
1608530400000,2020-12-21 06:00:00,EOS/USDT,3.18570000,3.19610000,3.15820000,3.19230000,774981.32000000,2461008.20974600,5365
1608526800000,2020-12-21 05:00:00,EOS/USDT,3.20990000,3.22050000,3.17740000,3.18440000,842894.60000000,2693115.20389300,6135
1608523200000,2020-12-21 04:00:00,EOS/USDT,3.22180000,3.24060000,3.19200000,3.20990000,909538.76000000,2931738.33385100,5940
1608519600000,2020-12-21 03:00:00,EOS/USDT,3.23610000,3.25430000,3.21090000,3.22200000,1236984.87000000,3995969.94667700,7627
1608516000000,2020-12-21 02:00:00,EOS/USDT,3.25740000,3.26100000,3.22490000,3.23630000,1122025.45000000,3638230.49340100,7883
1608512400000,2020-12-21 01:00:00,EOS/USDT,3.21090000,3.27840000,3.18640000,3.25730000,2090604.50000000,6742457.75433300,13157
1608508800000,2020-12-21 00:00:00,EOS/USDT,3.13460000,3.23330000,3.09960000,3.21060000,2782283.92000000,8855802.82513800,15203
1608505200000,2020-12-20 23:00:00,EOS/USDT,3.12910000,3.14790000,3.11590000,3.13610000,892744.69000000,2795103.07585300,5669
1608501600000,2020-12-20 22:00:00,EOS/USDT,3.13140000,3.13980000,3.01790000,3.12740000,2138707.97000000,6617820.88399100,12651
1608498000000,2020-12-20 21:00:00,EOS/USDT,3.24730000,3.24840000,3.11240000,3.13090000,2108202.69000000,6679139.59000600,12172
1608494400000,2020-12-20 20:00:00,EOS/USDT,3.22310000,3.25130000,3.22310000,3.24750000,522522.67000000,1691876.85611200,2982
1608490800000,2020-12-20 19:00:00,EOS/USDT,3.23500000,3.23900000,3.21450000,3.22320000,566761.47000000,1828644.99646800,3266
1608487200000,2020-12-20 18:00:00,EOS/USDT,3.23580000,3.24670000,3.22650000,3.23440000,619575.54000000,2004157.57673700,3556
1608483600000,2020-12-20 17:00:00,EOS/USDT,3.24590000,3.26620000,3.22150000,3.23570000,1085132.84000000,3516697.54893900,6049
1608480000000,2020-12-20 16:00:00,EOS/USDT,3.28300000,3.33230000,3.23790000,3.24510000,2712582.96000000,8914935.10291000,15853
1608476400000,2020-12-20 15:00:00,EOS/USDT,3.19610000,3.28890000,3.19550000,3.28290000,2502266.34000000,8173472.51090000,15672
1608472800000,2020-12-20 14:00:00,EOS/USDT,3.20010000,3.23480000,3.19130000,3.19700000,1611011.39000000,5172379.27742200,10933
1608469200000,2020-12-20 13:00:00,EOS/USDT,3.16350000,3.20410000,3.12220000,3.19940000,1396434.74000000,4410445.19204700,10899
1608465600000,2020-12-20 12:00:00,EOS/USDT,3.18640000,3.18900000,3.12200000,3.16340000,877675.97000000,2768638.43398300,7193
1608462000000,2020-12-20 11:00:00,EOS/USDT,3.14770000,3.19440000,3.14740000,3.18640000,769690.12000000,2439667.30186100,5179
1608458400000,2020-12-20 10:00:00,EOS/USDT,3.20050000,3.22190000,3.13510000,3.14870000,1612417.68000000,5129988.49057400,9284
1608454800000,2020-12-20 09:00:00,EOS/USDT,3.20410000,3.25590000,3.18390000,3.20000000,2050074.18000000,6604136.22644000,12908
1608451200000,2020-12-20 08:00:00,EOS/USDT,3.16200000,3.24860000,3.15030000,3.20340000,3498550.21000000,11195400.10945800,21995
1608447600000,2020-12-20 07:00:00,EOS/USDT,3.04010000,3.16530000,3.03910000,3.16180000,1471889.31000000,4582752.68378300,9168
1608444000000,2020-12-20 06:00:00,EOS/USDT,3.03150000,3.05040000,3.03110000,3.04010000,121209.56000000,368717.89564200,1187
1608440400000,2020-12-20 05:00:00,EOS/USDT,3.03330000,3.04390000,3.03130000,3.03220000,147475.85000000,447852.00210100,1129
1608436800000,2020-12-20 04:00:00,EOS/USDT,3.02340000,3.03850000,3.00150000,3.03380000,476648.37000000,1439663.62617000,3471
1608433200000,2020-12-20 03:00:00,EOS/USDT,3.03320000,3.03940000,3.01590000,3.02530000,172859.21000000,523293.20787500,1824
1608429600000,2020-12-20 02:00:00,EOS/USDT,3.03520000,3.04110000,3.02190000,3.03330000,274114.00000000,830995.01411000,1905
1608426000000,2020-12-20 01:00:00,EOS/USDT,3.03340000,3.03900000,3.01950000,3.03500000,365905.66000000,1108436.64020200,2740
1608422400000,2020-12-20 00:00:00,EOS/USDT,3.05280000,3.05700000,3.01310000,3.03340000,838944.10000000,2546054.84419200,5724
1608418800000,2020-12-19 23:00:00,EOS/USDT,3.09110000,3.09120000,3.03000000,3.05350000,907821.31000000,2770101.40858300,5409
1608415200000,2020-12-19 22:00:00,EOS/USDT,3.09230000,3.09320000,3.07630000,3.09080000,147665.23000000,455729.69288500,1212
1608411600000,2020-12-19 21:00:00,EOS/USDT,3.09530000,3.09730000,3.07810000,3.09290000,206887.86000000,638931.82621600,1818
1608408000000,2020-12-19 20:00:00,EOS/USDT,3.08320000,3.09990000,3.07360000,3.09580000,532919.37000000,1646568.33330500,2922
1608404400000,2020-12-19 19:00:00,EOS/USDT,3.08470000,3.08780000,3.07260000,3.08380000,231513.85000000,713165.06769000,2033
1608400800000,2020-12-19 18:00:00,EOS/USDT,3.08100000,3.09150000,3.06220000,3.08420000,325674.46000000,1002694.48213400,3152
1608397200000,2020-12-19 17:00:00,EOS/USDT,3.09120000,3.10530000,3.08000000,3.08070000,576001.92000000,1781546.75831900,4487
1608393600000,2020-12-19 16:00:00,EOS/USDT,3.09110000,3.12000000,3.07410000,3.09110000,1997818.66000000,6176042.08397100,11803
1608390000000,2020-12-19 15:00:00,EOS/USDT,3.08320000,3.09810000,3.07360000,3.09060000,809787.03000000,2499947.14797900,4987
1608386400000,2020-12-19 14:00:00,EOS/USDT,3.09440000,3.11360000,3.06210000,3.08340000,1234317.52000000,3814180.79304400,8011
1608382800000,2020-12-19 13:00:00,EOS/USDT,3.08850000,3.09790000,3.07780000,3.09450000,394757.51000000,1219713.62011700,2779
1608379200000,2020-12-19 12:00:00,EOS/USDT,3.05970000,3.10010000,3.05790000,3.08930000,592627.51000000,1829690.38450400,3682
1608375600000,2020-12-19 11:00:00,EOS/USDT,3.07890000,3.08190000,3.05700000,3.05950000,283240.41000000,869587.38877500,2195
1608372000000,2020-12-19 10:00:00,EOS/USDT,3.07270000,3.08750000,3.07270000,3.07900000,464289.27000000,1429978.14898200,2729
1608368400000,2020-12-19 09:00:00,EOS/USDT,3.07820000,3.08710000,3.07010000,3.07230000,328966.11000000,1012642.47643400,2207
1608364800000,2020-12-19 08:00:00,EOS/USDT,3.06370000,3.08080000,3.05570000,3.07880000,478927.90000000,1471157.22203900,3141
1608361200000,2020-12-19 07:00:00,EOS/USDT,3.05920000,3.07200000,3.05860000,3.06380000,207138.17000000,635169.65065800,1472
1608357600000,2020-12-19 06:00:00,EOS/USDT,3.07710000,3.07870000,3.05210000,3.06020000,375027.71000000,1149377.14609800,2522
1608354000000,2020-12-19 05:00:00,EOS/USDT,3.08770000,3.09750000,3.07050000,3.07770000,423835.20000000,1307290.63584700,2744
1608350400000,2020-12-19 04:00:00,EOS/USDT,3.06780000,3.10580000,3.06140000,3.08790000,647893.17000000,2002581.35953300,4269
1608346800000,2020-12-19 03:00:00,EOS/USDT,3.06790000,3.07990000,3.05720000,3.06820000,493078.78000000,1512237.71757500,2608
1608343200000,2020-12-19 02:00:00,EOS/USDT,3.04980000,3.06800000,3.04730000,3.06790000,307037.05000000,938496.30856800,1944
1608339600000,2020-12-19 01:00:00,EOS/USDT,3.04720000,3.05840000,3.03900000,3.04980000,237194.60000000,722890.78847800,1812
1608336000000,2020-12-19 00:00:00,EOS/USDT,3.05970000,3.06600000,3.04330000,3.04780000,441924.80000000,1348748.85564700,2752
1608332400000,2020-12-18 23:00:00,EOS/USDT,3.05250000,3.06300000,3.03770000,3.05940000,301841.85000000,920664.19294200,1905
1608328800000,2020-12-18 22:00:00,EOS/USDT,3.04860000,3.06180000,3.02990000,3.05360000,299480.90000000,912430.81295200,1932
1608325200000,2020-12-18 21:00:00,EOS/USDT,3.03580000,3.06650000,3.03580000,3.04860000,321058.08000000,980804.52124200,2693
1608321600000,2020-12-18 20:00:00,EOS/USDT,3.03070000,3.03900000,3.01450000,3.03680000,233221.94000000,706407.40610900,1533
1608318000000,2020-12-18 19:00:00,EOS/USDT,3.04010000,3.04110000,3.01500000,3.03060000,165152.77000000,499914.55775000,1500
1608314400000,2020-12-18 18:00:00,EOS/USDT,3.04020000,3.04790000,3.02290000,3.04050000,202367.49000000,614164.98688100,1704
1608310800000,2020-12-18 17:00:00,EOS/USDT,3.02310000,3.04850000,3.02130000,3.03990000,323152.09000000,980414.09677000,2287
1608307200000,2020-12-18 16:00:00,EOS/USDT,3.01140000,3.02470000,2.98710000,3.02320000,785918.46000000,2365535.75855700,4099
1608303600000,2020-12-18 15:00:00,EOS/USDT,3.02910000,3.03110000,3.00140000,3.01150000,754659.82000000,2276101.37852800,4364
1608300000000,2020-12-18 14:00:00,EOS/USDT,3.02320000,3.04210000,2.99320000,3.02920000,2236071.74000000,6743534.68278800,11402
1608296400000,2020-12-18 13:00:00,EOS/USDT,3.06580000,3.08250000,3.02170000,3.02440000,721261.75000000,2199959.92551800,5243
1608292800000,2020-12-18 12:00:00,EOS/USDT,3.07050000,3.09160000,3.04350000,3.06630000,650438.66000000,1995200.36457000,4686
1608289200000,2020-12-18 11:00:00,EOS/USDT,3.09360000,3.09360000,3.04960000,3.07010000,689924.69000000,2115720.86982500,5028
1608285600000,2020-12-18 10:00:00,EOS/USDT,3.12230000,3.13140000,3.08330000,3.09410000,633124.93000000,1964586.14464500,5484
1608282000000,2020-12-18 09:00:00,EOS/USDT,3.10180000,3.12310000,3.07720000,3.12160000,433542.96000000,1343233.35723700,3503
1608278400000,2020-12-18 08:00:00,EOS/USDT,3.07430000,3.11870000,3.05670000,3.10180000,891884.67000000,2757690.71117500,5346
1608274800000,2020-12-18 07:00:00,EOS/USDT,3.06180000,3.07540000,3.05160000,3.07540000,255774.56000000,782853.53571400,2508
1608271200000,2020-12-18 06:00:00,EOS/USDT,3.07320000,3.08830000,3.06150000,3.06170000,469795.03000000,1444271.34308200,3714
1608267600000,2020-12-18 05:00:00,EOS/USDT,3.05190000,3.07500000,3.04160000,3.07350000,534085.91000000,1636028.65774300,3704
1608264000000,2020-12-18 04:00:00,EOS/USDT,3.06030000,3.07230000,3.03030000,3.05220000,689924.79000000,2107805.11889100,4393
1608260400000,2020-12-18 03:00:00,EOS/USDT,3.07240000,3.08700000,3.04640000,3.06020000,629665.85000000,1930454.89230400,5053
1608256800000,2020-12-18 02:00:00,EOS/USDT,3.06780000,3.11110000,3.06360000,3.07300000,960432.48000000,2967897.29206600,6046
1608253200000,2020-12-18 01:00:00,EOS/USDT,3.04920000,3.08700000,3.02460000,3.06770000,1109049.30000000,3400437.44505200,8643
1608249600000,2020-12-18 00:00:00,EOS/USDT,3.04150000,3.05190000,2.98300000,3.04910000,1259326.12000000,3797760.42837600,7977
1608246000000,2020-12-17 23:00:00,EOS/USDT,3.06710000,3.06910000,3.02170000,3.04160000,838837.98000000,2553006.13969800,5653
1608242400000,2020-12-17 22:00:00,EOS/USDT,3.06370000,3.08210000,3.05070000,3.06720000,348865.54000000,1069953.69946800,2781
1608238800000,2020-12-17 21:00:00,EOS/USDT,3.07050000,3.08080000,2.99650000,3.06380000,1222306.29000000,3717625.98492500,6840
1608235200000,2020-12-17 20:00:00,EOS/USDT,3.07040000,3.10230000,3.03230000,3.07230000,1127771.14000000,3464243.79066200,6758
1608231600000,2020-12-17 19:00:00,EOS/USDT,3.11490000,3.13980000,3.06090000,3.07060000,968907.41000000,3008781.08368300,6651
1608228000000,2020-12-17 18:00:00,EOS/USDT,3.06900000,3.12290000,2.99500000,3.11460000,2305089.47000000,7091157.00573800,14706
1608224400000,2020-12-17 17:00:00,EOS/USDT,3.19320000,3.19860000,3.06410000,3.06430000,1654197.33000000,5223260.35434600,9858
1608220800000,2020-12-17 16:00:00,EOS/USDT,3.20640000,3.25730000,3.17630000,3.19240000,2588616.51000000,8332524.91229900,13449
1608217200000,2020-12-17 15:00:00,EOS/USDT,3.16100000,3.21170000,3.16020000,3.20630000,1381453.23000000,4402580.47118700,8435
1608213600000,2020-12-17 14:00:00,EOS/USDT,3.13810000,3.17110000,3.12330000,3.16160000,1203454.60000000,3794656.18587900,7775
1608210000000,2020-12-17 13:00:00,EOS/USDT,3.12950000,3.18760000,3.11280000,3.13730000,1563722.95000000,4923258.69073900,11232
1608206400000,2020-12-17 12:00:00,EOS/USDT,3.11470000,3.13140000,3.09840000,3.12880000,798666.97000000,2488258.38528400,6177
1608202800000,2020-12-17 11:00:00,EOS/USDT,3.13930000,3.14890000,3.10540000,3.11370000,1090606.25000000,3410122.06252100,7536
1608199200000,2020-12-17 10:00:00,EOS/USDT,3.04970000,3.18050000,3.04930000,3.13940000,3000075.49000000,9417565.69900600,20370
1608195600000,2020-12-17 09:00:00,EOS/USDT,3.07590000,3.09980000,2.97140000,3.05000000,2608934.94000000,7954520.19557000,18103
1608192000000,2020-12-17 08:00:00,EOS/USDT,3.10020000,3.11650000,3.04940000,3.07580000,1989111.82000000,6126129.21869000,11161
1608188400000,2020-12-17 07:00:00,EOS/USDT,3.10370000,3.10970000,3.09050000,3.09940000,453268.39000000,1405318.70619400,2389
1608184800000,2020-12-17 06:00:00,EOS/USDT,3.11360000,3.11370000,3.08730000,3.10400000,645407.56000000,1998845.02018400,3803
1608181200000,2020-12-17 05:00:00,EOS/USDT,3.08030000,3.11820000,3.08030000,3.11370000,633578.20000000,1963041.58822000,3967
1608177600000,2020-12-17 04:00:00,EOS/USDT,3.08340000,3.10270000,3.07930000,3.08030000,564336.10000000,1744561.89334700,3303
1608174000000,2020-12-17 03:00:00,EOS/USDT,3.13280000,3.14760000,3.07340000,3.08300000,1383623.56000000,4295695.59099200,8676
1608170400000,2020-12-17 02:00:00,EOS/USDT,3.10300000,3.13880000,3.09010000,3.13270000,819798.70000000,2547469.44845500,5450
1608166800000,2020-12-17 01:00:00,EOS/USDT,3.11070000,3.13610000,3.09310000,3.10240000,968953.71000000,3014883.16336900,6916
1608163200000,2020-12-17 00:00:00,EOS/USDT,3.10130000,3.12970000,3.09320000,3.11040000,1504895.71000000,4687316.47001700,8526
1608159600000,2020-12-16 23:00:00,EOS/USDT,3.07350000,3.11460000,3.03950000,3.10200000,1404742.60000000,4324283.44389800,9434
1608156000000,2020-12-16 22:00:00,EOS/USDT,3.03810000,3.07710000,3.03810000,3.07330000,610375.15000000,1869406.78898400,5054
1608152400000,2020-12-16 21:00:00,EOS/USDT,3.01560000,3.05090000,3.00200000,3.03800000,485202.10000000,1468157.87834500,3985
1608148800000,2020-12-16 20:00:00,EOS/USDT,3.00960000,3.02390000,3.00630000,3.01560000,298062.77000000,898726.21415300,2507
1608145200000,2020-12-16 19:00:00,EOS/USDT,3.00950000,3.01940000,3.00290000,3.00910000,460748.14000000,1387259.52132300,3500
1608141600000,2020-12-16 18:00:00,EOS/USDT,3.01970000,3.03000000,2.99750000,3.00980000,498969.21000000,1504197.50356500,3577
1608138000000,2020-12-16 17:00:00,EOS/USDT,3.04360000,3.05000000,3.01080000,3.01970000,689263.41000000,2087661.06809100,5175
1608134400000,2020-12-16 16:00:00,EOS/USDT,3.02420000,3.08000000,3.01770000,3.04330000,1886521.45000000,5753129.44552600,13966
1608130800000,2020-12-16 15:00:00,EOS/USDT,2.99940000,3.02800000,2.98090000,3.02400000,1604768.78000000,4812658.95739000,10131
1608127200000,2020-12-16 14:00:00,EOS/USDT,2.95440000,3.00170000,2.94010000,2.99920000,2604339.41000000,7747676.13182600,16936
1608123600000,2020-12-16 13:00:00,EOS/USDT,2.85960000,2.96100000,2.85880000,2.95480000,1279477.96000000,3723044.54043500,10443
1608120000000,2020-12-16 12:00:00,EOS/USDT,2.85520000,2.88770000,2.85110000,2.86000000,689517.70000000,1978377.16990300,4764
1608116400000,2020-12-16 11:00:00,EOS/USDT,2.85910000,2.86430000,2.84540000,2.85510000,470068.35000000,1343098.57765600,2864
1608112800000,2020-12-16 10:00:00,EOS/USDT,2.84580000,2.86390000,2.84180000,2.85890000,644526.73000000,1839485.85426700,3859
1608109200000,2020-12-16 09:00:00,EOS/USDT,2.84250000,2.84730000,2.83360000,2.84580000,228303.29000000,648466.65803300,1347
1608105600000,2020-12-16 08:00:00,EOS/USDT,2.83440000,2.84350000,2.82000000,2.84250000,307397.85000000,869812.79252500,1776
1608102000000,2020-12-16 07:00:00,EOS/USDT,2.84420000,2.84450000,2.83210000,2.83430000,176605.96000000,501176.08046300,7093
1608098400000,2020-12-16 06:00:00,EOS/USDT,2.83890000,2.84750000,2.83650000,2.84450000,214487.69000000,609355.02003000,1112
1608094800000,2020-12-16 05:00:00,EOS/USDT,2.83560000,2.84840000,2.83410000,2.83900000,182882.93000000,519495.59504400,1308
1608091200000,2020-12-16 04:00:00,EOS/USDT,2.82960000,2.83910000,2.82370000,2.83570000,249932.61000000,708289.67801000,1523
1608087600000,2020-12-16 03:00:00,EOS/USDT,2.84060000,2.84200000,2.82380000,2.83000000,192749.16000000,545837.92680300,1478
1608084000000,2020-12-16 02:00:00,EOS/USDT,2.83780000,2.84830000,2.83690000,2.84030000,186462.87000000,529859.22023500,1553
1608080400000,2020-12-16 01:00:00,EOS/USDT,2.84010000,2.84730000,2.81590000,2.83770000,437765.53000000,1240346.69453300,2925
1608076800000,2020-12-16 00:00:00,EOS/USDT,2.86150000,2.86570000,2.82790000,2.83920000,537982.53000000,1529684.93460600,3754
1608073200000,2020-12-15 23:00:00,EOS/USDT,2.86650000,2.86790000,2.84570000,2.86150000,240828.29000000,688485.18645400,1711
1608069600000,2020-12-15 22:00:00,EOS/USDT,2.86450000,2.86930000,2.86070000,2.86650000,78480.83000000,224925.95858800,863
1608066000000,2020-12-15 21:00:00,EOS/USDT,2.87950000,2.88260000,2.85200000,2.86430000,347268.50000000,993711.57024100,2661
1608062400000,2020-12-15 20:00:00,EOS/USDT,2.88470000,2.88800000,2.87810000,2.87930000,138825.56000000,400289.19047600,1140
1608058800000,2020-12-15 19:00:00,EOS/USDT,2.88860000,2.89400000,2.88340000,2.88580000,188181.23000000,543456.80660800,1282
1608055200000,2020-12-15 18:00:00,EOS/USDT,2.87770000,2.89170000,2.87470000,2.88840000,194100.07000000,559810.80011600,1353
1608051600000,2020-12-15 17:00:00,EOS/USDT,2.88270000,2.88710000,2.87660000,2.87760000,291661.38000000,840918.33985200,2286
1608048000000,2020-12-15 16:00:00,EOS/USDT,2.88930000,2.90230000,2.87330000,2.88340000,642669.90000000,1854331.82109400,4652
