https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETC,Volume USDT,tradecount
1599134400000,2020-09-03 12:00:00,ETC/USDT,6.05890000,6.08070000,5.72000000,5.86840000,424021.76000000,2507699.46314400,8484
1599130800000,2020-09-03 11:00:00,ETC/USDT,6.08540000,6.13460000,6.02750000,6.06970000,125676.98000000,764125.37658600,3094
1599127200000,2020-09-03 10:00:00,ETC/USDT,6.12140000,6.13730000,6.04930000,6.08160000,94968.35000000,579348.58880100,2287
1599123600000,2020-09-03 09:00:00,ETC/USDT,6.17710000,6.19070000,6.11930000,6.12170000,25994.95000000,159914.59976700,974
1599120000000,2020-09-03 08:00:00,ETC/USDT,6.17070000,6.19380000,6.14550000,6.17600000,52593.71000000,324322.74255400,1909
1599116400000,2020-09-03 07:00:00,ETC/USDT,6.10450000,6.17590000,6.00690000,6.17080000,102538.16000000,625115.12004200,2901
1599112800000,2020-09-03 06:00:00,ETC/USDT,6.10370000,6.16180000,6.08130000,6.10330000,56240.16000000,343897.65769700,1716
1599109200000,2020-09-03 05:00:00,ETC/USDT,6.14190000,6.18420000,6.09180000,6.10290000,77003.66000000,472562.65849700,2738
1599105600000,2020-09-03 04:00:00,ETC/USDT,6.22300000,6.23250000,6.12750000,6.14150000,61058.30000000,377729.24866700,2203
1599102000000,2020-09-03 03:00:00,ETC/USDT,6.29300000,6.30280000,6.20490000,6.22070000,50882.40000000,317692.58560800,1619
1599098400000,2020-09-03 02:00:00,ETC/USDT,6.34310000,6.34980000,6.27480000,6.29110000,27500.79000000,173315.18113800,951
1599094800000,2020-09-03 01:00:00,ETC/USDT,6.31630000,6.34670000,6.28430000,6.34200000,25826.37000000,163027.16156100,920
1599091200000,2020-09-03 00:00:00,ETC/USDT,6.29510000,6.33510000,6.27020000,6.31450000,41848.42000000,263757.82631600,1524
1599087600000,2020-09-02 23:00:00,ETC/USDT,6.33100000,6.33210000,6.29000000,6.29460000,69258.95000000,437488.25824400,1228
1599084000000,2020-09-02 22:00:00,ETC/USDT,6.30940000,6.35600000,6.30150000,6.33160000,61406.67000000,388919.12348900,2230
1599080400000,2020-09-02 21:00:00,ETC/USDT,6.29560000,6.34580000,6.29090000,6.31060000,37375.57000000,236020.66911100,997
1599076800000,2020-09-02 20:00:00,ETC/USDT,6.28720000,6.29710000,6.25010000,6.29540000,32145.99000000,201633.95177600,1028
1599073200000,2020-09-02 19:00:00,ETC/USDT,6.27760000,6.29190000,6.25190000,6.28750000,29750.54000000,186612.80490500,938
1599069600000,2020-09-02 18:00:00,ETC/USDT,6.24800000,6.28200000,6.22360000,6.27630000,29000.14000000,181487.66867000,1268
1599066000000,2020-09-02 17:00:00,ETC/USDT,6.21900000,6.26430000,6.20680000,6.24780000,35066.18000000,218690.65621100,1094
1599062400000,2020-09-02 16:00:00,ETC/USDT,6.25140000,6.26970000,6.15160000,6.21920000,112436.81000000,697436.98487800,3309
1599058800000,2020-09-02 15:00:00,ETC/USDT,6.24100000,6.28920000,6.22650000,6.25060000,93656.72000000,586613.76140900,2689
1599055200000,2020-09-02 14:00:00,ETC/USDT,6.28080000,6.30290000,6.20220000,6.24100000,154613.72000000,968541.71702400,4143
1599051600000,2020-09-02 13:00:00,ETC/USDT,6.31850000,6.36250000,6.26730000,6.28520000,104409.55000000,658613.02711100,2699
1599048000000,2020-09-02 12:00:00,ETC/USDT,6.30010000,6.32720000,6.26790000,6.32120000,67486.09000000,424878.08736400,2308
1599044400000,2020-09-02 11:00:00,ETC/USDT,6.48380000,6.50470000,6.04560000,6.30140000,485751.94000000,3036105.90824600,10813
1599040800000,2020-09-02 10:00:00,ETC/USDT,6.62880000,6.63470000,6.47810000,6.48710000,126151.00000000,826110.81388500,3140
1599037200000,2020-09-02 09:00:00,ETC/USDT,6.61880000,6.64930000,6.61400000,6.62880000,20376.13000000,135174.95772400,676
1599033600000,2020-09-02 08:00:00,ETC/USDT,6.60510000,6.64240000,6.59240000,6.61880000,98181.70000000,649477.08443200,3121
1599030000000,2020-09-02 07:00:00,ETC/USDT,6.66040000,6.70390000,6.60500000,6.60500000,286670.21000000,1910774.03374400,8514
1599026400000,2020-09-02 06:00:00,ETC/USDT,6.71750000,6.74070000,6.63950000,6.66050000,152145.26000000,1018365.30757200,3400
1599022800000,2020-09-02 05:00:00,ETC/USDT,6.71120000,6.74380000,6.70430000,6.72030000,56870.45000000,382292.66896500,1700
1599019200000,2020-09-02 04:00:00,ETC/USDT,6.70010000,6.73110000,6.69130000,6.71010000,31886.41000000,213933.69742700,890
1599015600000,2020-09-02 03:00:00,ETC/USDT,6.71890000,6.71890000,6.66830000,6.70130000,50131.49000000,335519.97229400,1256
1599012000000,2020-09-02 02:00:00,ETC/USDT,6.71490000,6.73910000,6.68500000,6.71890000,50271.21000000,337502.50698100,1343
1599008400000,2020-09-02 01:00:00,ETC/USDT,6.73680000,6.73980000,6.68130000,6.71890000,46049.48000000,309217.64302300,1437
1599004800000,2020-09-02 00:00:00,ETC/USDT,6.73650000,6.80790000,6.72880000,6.73670000,119265.60000000,806752.52825100,2778
1599001200000,2020-09-01 23:00:00,ETC/USDT,6.71420000,6.80720000,6.71020000,6.73590000,97333.05000000,658043.63383700,2317
1598997600000,2020-09-01 22:00:00,ETC/USDT,6.73970000,6.78220000,6.70920000,6.71620000,80733.20000000,545180.32302800,2397
1598994000000,2020-09-01 21:00:00,ETC/USDT,6.70120000,6.75050000,6.69000000,6.74110000,40145.73000000,269525.36915100,1283
1598990400000,2020-09-01 20:00:00,ETC/USDT,6.69790000,6.72000000,6.68520000,6.70010000,46112.16000000,309050.80835000,1409
1598986800000,2020-09-01 19:00:00,ETC/USDT,6.71470000,6.71870000,6.68240000,6.69540000,55969.70000000,374755.74793100,1565
1598983200000,2020-09-01 18:00:00,ETC/USDT,6.71350000,6.72430000,6.67710000,6.71340000,48160.22000000,322576.84193000,1401
1598979600000,2020-09-01 17:00:00,ETC/USDT,6.75510000,6.77410000,6.70870000,6.71310000,73541.61000000,495947.63429700,2168
1598976000000,2020-09-01 16:00:00,ETC/USDT,6.72140000,6.78760000,6.68960000,6.75550000,193212.51000000,1303911.83572000,5080
1598972400000,2020-09-01 15:00:00,ETC/USDT,6.66910000,6.74330000,6.66260000,6.72140000,143966.07000000,964534.85248200,4620
1598968800000,2020-09-01 14:00:00,ETC/USDT,6.65710000,6.67060000,6.58690000,6.67060000,94008.81000000,623260.47753200,2576
1598965200000,2020-09-01 13:00:00,ETC/USDT,6.67950000,6.68440000,6.64490000,6.65770000,57468.48000000,382681.21022600,1175
1598961600000,2020-09-01 12:00:00,ETC/USDT,6.64900000,6.68350000,6.62520000,6.67800000,51509.07000000,342743.47744100,1723
1598958000000,2020-09-01 11:00:00,ETC/USDT,6.71410000,6.71410000,6.62460000,6.65180000,70002.65000000,466798.23154000,2180
1598954400000,2020-09-01 10:00:00,ETC/USDT,6.68280000,6.72990000,6.67740000,6.71270000,82750.16000000,555248.61921900,2036
1598950800000,2020-09-01 09:00:00,ETC/USDT,6.68870000,6.70740000,6.65760000,6.68270000,118328.35000000,790744.56803800,3250
1598947200000,2020-09-01 08:00:00,ETC/USDT,6.72410000,6.73910000,6.68250000,6.69000000,176704.27000000,1185273.78245800,4278
1598943600000,2020-09-01 07:00:00,ETC/USDT,6.76040000,6.78880000,6.70120000,6.72420000,241100.71000000,1624783.20914900,8973
1598940000000,2020-09-01 06:00:00,ETC/USDT,6.70910000,6.76690000,6.68280000,6.76040000,286679.50000000,1929667.30838900,8227
1598936400000,2020-09-01 05:00:00,ETC/USDT,6.65580000,6.71150000,6.65460000,6.70430000,115098.63000000,768754.94260500,4127
1598932800000,2020-09-01 04:00:00,ETC/USDT,6.66040000,6.67370000,6.62680000,6.65620000,122119.33000000,811986.87765300,3777
1598929200000,2020-09-01 03:00:00,ETC/USDT,6.61280000,6.67320000,6.59270000,6.66030000,89360.55000000,593133.66830300,3238
1598925600000,2020-09-01 02:00:00,ETC/USDT,6.61650000,6.62340000,6.58470000,6.61090000,40274.95000000,265851.87518800,1293
1598922000000,2020-09-01 01:00:00,ETC/USDT,6.57950000,6.61650000,6.56220000,6.61640000,31838.25000000,209753.88764800,999
1598918400000,2020-09-01 00:00:00,ETC/USDT,6.58480000,6.61290000,6.50000000,6.57900000,82997.41000000,543285.58354800,2148
1598914800000,2020-08-31 23:00:00,ETC/USDT,6.59120000,6.62370000,6.58480000,6.58580000,22558.52000000,149031.61975600,771
1598911200000,2020-08-31 22:00:00,ETC/USDT,6.55930000,6.60460000,6.54760000,6.59300000,16502.78000000,108614.68277500,636
1598907600000,2020-08-31 21:00:00,ETC/USDT,6.59630000,6.60410000,6.54830000,6.55950000,28576.07000000,188050.76764800,914
1598904000000,2020-08-31 20:00:00,ETC/USDT,6.60230000,6.62310000,6.56230000,6.59690000,33381.45000000,219938.90101700,1240
1598900400000,2020-08-31 19:00:00,ETC/USDT,6.60890000,6.62050000,6.58730000,6.60280000,26263.74000000,173419.37339500,863
1598896800000,2020-08-31 18:00:00,ETC/USDT,6.63320000,6.64300000,6.60160000,6.61140000,29467.88000000,195176.65284800,960
1598893200000,2020-08-31 17:00:00,ETC/USDT,6.64230000,6.64420000,6.61420000,6.63240000,44662.88000000,296050.51252900,1182
1598889600000,2020-08-31 16:00:00,ETC/USDT,6.64750000,6.68690000,6.64190000,6.64420000,47636.43000000,317582.86746900,1690
1598886000000,2020-08-31 15:00:00,ETC/USDT,6.64320000,6.66840000,6.62540000,6.64940000,43551.84000000,289357.26729000,1301
1598882400000,2020-08-31 14:00:00,ETC/USDT,6.65940000,6.66370000,6.61870000,6.64410000,54287.86000000,360369.30749800,1443
1598878800000,2020-08-31 13:00:00,ETC/USDT,6.69610000,6.73760000,6.65550000,6.65920000,56632.72000000,379418.57363600,1589
1598875200000,2020-08-31 12:00:00,ETC/USDT,6.72240000,6.73690000,6.68420000,6.69400000,67099.43000000,450706.40380200,1929
1598871600000,2020-08-31 11:00:00,ETC/USDT,6.65080000,6.72700000,6.64600000,6.72160000,68139.87000000,456180.49501100,1895
1598868000000,2020-08-31 10:00:00,ETC/USDT,6.62140000,6.65920000,6.61690000,6.65370000,29932.59000000,198734.40275600,860
1598864400000,2020-08-31 09:00:00,ETC/USDT,6.61720000,6.66410000,6.61010000,6.62500000,52587.36000000,349328.42311200,1406
1598860800000,2020-08-31 08:00:00,ETC/USDT,6.61600000,6.63340000,6.59540000,6.61770000,68290.17000000,451930.09945000,1920
1598857200000,2020-08-31 07:00:00,ETC/USDT,6.66830000,6.67060000,6.60970000,6.61660000,58640.65000000,388937.91352800,1538
1598853600000,2020-08-31 06:00:00,ETC/USDT,6.65700000,6.68150000,6.64440000,6.66590000,40205.72000000,268005.00320500,1037
1598850000000,2020-08-31 05:00:00,ETC/USDT,6.65380000,6.66460000,6.64300000,6.65380000,37632.76000000,250427.78617600,962
1598846400000,2020-08-31 04:00:00,ETC/USDT,6.68440000,6.69690000,6.64800000,6.65510000,55704.13000000,371440.57496200,1132
1598842800000,2020-08-31 03:00:00,ETC/USDT,6.68930000,6.69950000,6.68020000,6.68550000,29778.22000000,199280.57839200,671
1598839200000,2020-08-31 02:00:00,ETC/USDT,6.70900000,6.72180000,6.68670000,6.69000000,32127.27000000,215440.80703200,899
1598835600000,2020-08-31 01:00:00,ETC/USDT,6.75820000,6.75820000,6.70420000,6.70960000,44256.11000000,297623.84575200,1265
1598832000000,2020-08-31 00:00:00,ETC/USDT,6.68960000,6.76610000,6.67780000,6.75920000,166836.88000000,1120396.07852500,5068
1598828400000,2020-08-30 23:00:00,ETC/USDT,6.59560000,6.70780000,6.58900000,6.69070000,123543.58000000,820987.59644600,3734
1598824800000,2020-08-30 22:00:00,ETC/USDT,6.54730000,6.61400000,6.53210000,6.59350000,48725.45000000,320803.64319900,1526
1598821200000,2020-08-30 21:00:00,ETC/USDT,6.58460000,6.60330000,6.53120000,6.54740000,53328.32000000,350285.46514100,1556
1598817600000,2020-08-30 20:00:00,ETC/USDT,6.60000000,6.60240000,6.56180000,6.58330000,50504.62000000,332490.89503200,1172
1598814000000,2020-08-30 19:00:00,ETC/USDT,6.61790000,6.62690000,6.59110000,6.59960000,79239.50000000,523651.31740500,1232
1598810400000,2020-08-30 18:00:00,ETC/USDT,6.60450000,6.63000000,6.58300000,6.61860000,101510.78000000,670592.11870000,1831
1598806800000,2020-08-30 17:00:00,ETC/USDT,6.60320000,6.61130000,6.56550000,6.60370000,88390.40000000,582413.96096200,1868
1598803200000,2020-08-30 16:00:00,ETC/USDT,6.52940000,6.61690000,6.51510000,6.60310000,103836.27000000,682609.94183600,3011
1598799600000,2020-08-30 15:00:00,ETC/USDT,6.53930000,6.56000000,6.50380000,6.53070000,86536.27000000,565730.79590500,2792
1598796000000,2020-08-30 14:00:00,ETC/USDT,6.55520000,6.56370000,6.50160000,6.53950000,97126.67000000,634385.29688000,2331
1598792400000,2020-08-30 13:00:00,ETC/USDT,6.53380000,6.57000000,6.51900000,6.55070000,94773.52000000,620630.05701500,2051
1598788800000,2020-08-30 12:00:00,ETC/USDT,6.48460000,6.53910000,6.46460000,6.53460000,70666.55000000,459482.34348900,1793
1598785200000,2020-08-30 11:00:00,ETC/USDT,6.46220000,6.49980000,6.45790000,6.48580000,36094.26000000,233941.93780500,889
1598781600000,2020-08-30 10:00:00,ETC/USDT,6.48550000,6.49850000,6.46430000,6.46440000,25367.17000000,164434.21589200,657
1598778000000,2020-08-30 09:00:00,ETC/USDT,6.45560000,6.49950000,6.44900000,6.48630000,39112.96000000,253216.76880400,945
1598774400000,2020-08-30 08:00:00,ETC/USDT,6.48930000,6.50890000,6.43950000,6.45750000,83833.90000000,542254.31183700,1316
1598770800000,2020-08-30 07:00:00,ETC/USDT,6.48410000,6.50310000,6.47020000,6.48790000,74919.78000000,486276.25907400,2123
1598767200000,2020-08-30 06:00:00,ETC/USDT,6.48900000,6.49600000,6.46510000,6.48300000,34033.77000000,220648.59237400,787
1598763600000,2020-08-30 05:00:00,ETC/USDT,6.48510000,6.48900000,6.45190000,6.48900000,34079.68000000,220476.87552000,839
1598760000000,2020-08-30 04:00:00,ETC/USDT,6.52090000,6.52280000,6.45160000,6.48440000,60312.18000000,390617.84097200,1538
1598756400000,2020-08-30 03:00:00,ETC/USDT,6.54200000,6.55710000,6.51180000,6.51930000,42250.50000000,275791.85771000,1025
1598752800000,2020-08-30 02:00:00,ETC/USDT,6.56360000,6.57040000,6.52570000,6.54030000,70171.64000000,458719.99325700,1809
1598749200000,2020-08-30 01:00:00,ETC/USDT,6.54400000,6.57650000,6.52900000,6.56520000,68000.58000000,445470.78608100,1768
1598745600000,2020-08-30 00:00:00,ETC/USDT,6.49540000,6.54870000,6.49000000,6.54210000,64089.93000000,417822.82120400,1593
1598742000000,2020-08-29 23:00:00,ETC/USDT,6.53850000,6.57000000,6.48970000,6.49260000,51084.74000000,333998.08200000,1504
1598738400000,2020-08-29 22:00:00,ETC/USDT,6.61260000,6.61690000,6.53300000,6.54130000,76830.31000000,504548.17701800,2040
1598734800000,2020-08-29 21:00:00,ETC/USDT,6.62710000,6.64680000,6.60340000,6.60850000,71583.35000000,474438.07806100,3945
1598731200000,2020-08-29 20:00:00,ETC/USDT,6.56710000,6.63290000,6.56710000,6.62680000,46860.20000000,309658.05526100,2527
1598727600000,2020-08-29 19:00:00,ETC/USDT,6.59420000,6.60900000,6.56280000,6.56780000,28580.97000000,188306.49735800,899
1598724000000,2020-08-29 18:00:00,ETC/USDT,6.57950000,6.60300000,6.57890000,6.59520000,18964.87000000,125008.50214200,698
1598720400000,2020-08-29 17:00:00,ETC/USDT,6.59090000,6.61350000,6.57410000,6.57950000,47386.74000000,312678.60360800,1320
1598716800000,2020-08-29 16:00:00,ETC/USDT,6.57190000,6.59400000,6.54930000,6.59120000,35841.82000000,235528.83629300,1154
1598713200000,2020-08-29 15:00:00,ETC/USDT,6.58120000,6.58790000,6.53250000,6.57290000,32814.28000000,215490.49437700,1071
1598709600000,2020-08-29 14:00:00,ETC/USDT,6.54000000,6.58250000,6.52500000,6.58250000,39755.84000000,260404.37355600,1069
1598706000000,2020-08-29 13:00:00,ETC/USDT,6.56990000,6.57470000,6.52800000,6.53990000,22174.27000000,145282.28929600,591
1598702400000,2020-08-29 12:00:00,ETC/USDT,6.54050000,6.59830000,6.53750000,6.57010000,28438.20000000,186926.50854400,860
1598698800000,2020-08-29 11:00:00,ETC/USDT,6.54780000,6.58180000,6.53540000,6.54440000,38668.74000000,253343.50700700,1058
1598695200000,2020-08-29 10:00:00,ETC/USDT,6.63290000,6.63700000,6.54140000,6.54870000,55253.61000000,364003.53880400,1512
1598691600000,2020-08-29 09:00:00,ETC/USDT,6.62890000,6.64860000,6.60700000,6.62960000,44156.91000000,292740.82477200,1024
1598688000000,2020-08-29 08:00:00,ETC/USDT,6.58450000,6.64000000,6.56920000,6.62600000,53429.73000000,352943.99687300,1524
1598684400000,2020-08-29 07:00:00,ETC/USDT,6.58440000,6.60730000,6.56680000,6.58420000,29272.99000000,192937.98385700,825
1598680800000,2020-08-29 06:00:00,ETC/USDT,6.56200000,6.59800000,6.55130000,6.58360000,33040.07000000,217401.91668400,1191
1598677200000,2020-08-29 05:00:00,ETC/USDT,6.54470000,6.57230000,6.53790000,6.56170000,27802.76000000,182247.16395500,994
1598673600000,2020-08-29 04:00:00,ETC/USDT,6.54090000,6.55580000,6.52610000,6.54270000,20031.15000000,131017.49633900,943
1598670000000,2020-08-29 03:00:00,ETC/USDT,6.52090000,6.54550000,6.49600000,6.54210000,29243.29000000,190819.41331400,1201
1598666400000,2020-08-29 02:00:00,ETC/USDT,6.50110000,6.53800000,6.48520000,6.52070000,33349.94000000,217312.60365100,991
1598662800000,2020-08-29 01:00:00,ETC/USDT,6.50480000,6.51730000,6.47590000,6.49840000,47730.40000000,310142.56853300,1316
1598659200000,2020-08-29 00:00:00,ETC/USDT,6.52740000,6.53450000,6.49290000,6.50420000,67673.13000000,440857.46832100,1809
1598655600000,2020-08-28 23:00:00,ETC/USDT,6.51130000,6.54540000,6.49650000,6.52780000,96169.04000000,627807.72673300,2681
1598652000000,2020-08-28 22:00:00,ETC/USDT,6.49810000,6.51130000,6.47650000,6.51120000,23154.59000000,150343.02410000,670
1598648400000,2020-08-28 21:00:00,ETC/USDT,6.52170000,6.52760000,6.48320000,6.49750000,31755.22000000,206409.92955500,880
1598644800000,2020-08-28 20:00:00,ETC/USDT,6.58450000,6.59360000,6.50130000,6.52290000,40044.65000000,262108.12362900,1146
1598641200000,2020-08-28 19:00:00,ETC/USDT,6.58730000,6.60950000,6.57020000,6.58760000,20174.71000000,133027.37320400,598
1598637600000,2020-08-28 18:00:00,ETC/USDT,6.56940000,6.59340000,6.53770000,6.58900000,22391.55000000,147050.35519700,716
1598634000000,2020-08-28 17:00:00,ETC/USDT,6.56690000,6.58200000,6.50160000,6.56940000,80225.24000000,524753.05626000,1983
1598630400000,2020-08-28 16:00:00,ETC/USDT,6.61000000,6.62250000,6.56270000,6.56650000,64433.06000000,425165.15097600,1247
1598626800000,2020-08-28 15:00:00,ETC/USDT,6.56420000,6.61130000,6.56410000,6.60440000,77423.52000000,509900.61616900,1965
1598623200000,2020-08-28 14:00:00,ETC/USDT,6.52280000,6.60690000,6.51020000,6.56220000,96731.61000000,635080.54638300,2670
1598619600000,2020-08-28 13:00:00,ETC/USDT,6.49210000,6.53670000,6.48500000,6.52440000,52576.54000000,342302.09125000,1547
1598616000000,2020-08-28 12:00:00,ETC/USDT,6.51330000,6.55070000,6.47840000,6.49370000,48383.43000000,314649.78387700,1316
1598612400000,2020-08-28 11:00:00,ETC/USDT,6.49160000,6.51150000,6.47850000,6.51150000,50902.37000000,330647.71675800,1246
1598608800000,2020-08-28 10:00:00,ETC/USDT,6.49860000,6.50410000,6.45800000,6.49000000,28028.77000000,181603.15272500,872
1598605200000,2020-08-28 09:00:00,ETC/USDT,6.44510000,6.50710000,6.44510000,6.49620000,85330.86000000,552741.86199100,1596
1598601600000,2020-08-28 08:00:00,ETC/USDT,6.44860000,6.52360000,6.42830000,6.44620000,56241.03000000,364403.20974700,1537
1598598000000,2020-08-28 07:00:00,ETC/USDT,6.50960000,6.52030000,6.42810000,6.45040000,47713.78000000,308351.33618800,1530
1598594400000,2020-08-28 06:00:00,ETC/USDT,6.46290000,6.51850000,6.45770000,6.51000000,38975.47000000,253212.88984200,1155
1598590800000,2020-08-28 05:00:00,ETC/USDT,6.47960000,6.49450000,6.43510000,6.46160000,37737.15000000,243776.53681800,1112
1598587200000,2020-08-28 04:00:00,ETC/USDT,6.44110000,6.49390000,6.39370000,6.47830000,124034.37000000,798332.61568000,2627
1598583600000,2020-08-28 03:00:00,ETC/USDT,6.42670000,6.44340000,6.39570000,6.43590000,55893.31000000,358763.34834400,1260
1598580000000,2020-08-28 02:00:00,ETC/USDT,6.39300000,6.43810000,6.35800000,6.42640000,85279.26000000,545374.75669100,2192
1598576400000,2020-08-28 01:00:00,ETC/USDT,6.35000000,6.39700000,6.31900000,6.39320000,57875.41000000,367532.91870600,1581
1598572800000,2020-08-28 00:00:00,ETC/USDT,6.35600000,6.36700000,6.26930000,6.34720000,62938.33000000,397870.47818400,1645
1598569200000,2020-08-27 23:00:00,ETC/USDT,6.26630000,6.38160000,6.26290000,6.35440000,83216.14000000,527014.41084800,2734
1598565600000,2020-08-27 22:00:00,ETC/USDT,6.27120000,6.34500000,6.25940000,6.26340000,158575.85000000,1000519.35529800,3211
1598562000000,2020-08-27 21:00:00,ETC/USDT,6.24560000,6.29050000,6.23490000,6.27050000,24946.79000000,156319.77729800,731
1598558400000,2020-08-27 20:00:00,ETC/USDT,6.28080000,6.30730000,6.23360000,6.24540000,64206.22000000,402910.02780800,1885
